,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.54,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.0479958,7.0,0.066,0.021,0.998
0,0.194,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.055995,8.0,0.066,0.021,0.998
0,0.75,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.0639944,9.0,0.066,0.021,0.998
0,0.355,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.0719936,10.0,0.066,0.021,0.998
0,0.521,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.079993,11.0,0.066,0.021,0.998
0,0.417,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.0879922,12.0,0.066,0.021,0.998
0,0.464,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.0959916,13.0,0.066,0.021,0.998
0,0.41,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1039908,14.0,0.066,0.021,0.998
0,0.186,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.11199,15.0,0.066,0.021,0.998
0,0.882,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1199894,16.0,0.066,0.021,0.998
0,0.79,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1279886,17.0,0.066,0.021,0.998
0,0.627,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.135988,18.0,0.066,0.021,0.998
0,0.776,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1439872,19.0,0.066,0.021,0.998
0,0.869,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1519866,20.0,0.066,0.021,0.998
0,0.927,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1599858,21.0,0.066,0.021,0.998
0,0.619,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1679852,22.0,0.066,0.021,0.998
0,0.852,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1759844,23.0,0.066,0.021,0.998
0,0.575,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1839838,24.0,0.066,0.021,0.998
0,0.533,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.191983,25.0,0.066,0.021,0.998
0,0.718,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.1999824,26.0,0.066,0.021,0.998
0,0.415,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.2079816,27.0,0.066,0.021,0.998
0,0.572,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.215981,28.0,0.066,0.021,0.998
0,0.177,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.2239802,29.0,0.066,0.021,0.998
0,0.694,0,1,"Wednesday, January 08, 2020 07:15:03",1578496503.2319794,30.0,0.066,0.021,0.998
