,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.677,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.4757917,13060.0,0.0,-0.0,1.0
0,0.416,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.483792,13061.0,0.0,-0.0,1.0
0,0.609,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.4917922,13062.0,0.0,-0.0,1.0
0,0.559,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.4997926,13063.0,0.0,-0.0,1.0
0,0.245,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.507793,13064.0,0.0,-0.0,1.0
0,0.369,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.515793,13065.0,0.0,-0.0,1.0
0,0.483,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5237935,13066.0,0.0,-0.0,1.0
0,0.197,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5317936,13067.0,0.0,-0.0,1.0
0,0.514,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.539794,13068.0,0.0,-0.0,1.0
0,0.544,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5477943,13069.0,0.0,-0.0,1.0
0,0.504,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5557945,13070.0,0.0,-0.0,1.0
0,0.004,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5637949,13071.0,0.0,-0.0,1.0
0,0.523,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5717952,13072.0,0.0,-0.0,1.0
0,0.344,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5797954,13073.0,0.0,-0.0,1.0
0,0.332,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.5877957,13074.0,0.0,-0.0,1.0
0,0.617,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.595796,13075.0,0.0,-0.0,1.0
0,0.621,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6037962,13076.0,0.0,-0.0,1.0
0,0.576,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6117966,13077.0,0.0,-0.0,1.0
0,0.57,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.619797,13078.0,0.0,-0.0,1.0
0,0.385,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6277971,13079.0,0.0,-0.0,1.0
0,0.269,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6357975,13080.0,0.0,-0.0,1.0
0,0.11,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6437979,13081.0,0.0,-0.0,1.0
0,0.342,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.651798,13082.0,0.0,-0.0,1.0
0,0.554,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6597984,13083.0,0.0,-0.0,1.0
0,0.721,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6677988,13084.0,0.0,-0.0,1.0
0,0.868,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.675799,13085.0,0.0,-0.0,1.0
0,0.38,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6837993,13086.0,0.0,-0.0,1.0
0,0.636,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6917994,13087.0,0.0,-0.0,1.0
0,0.361,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.6997998,13088.0,0.0,-0.0,1.0
0,0.039,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7078001,13089.0,0.0,-0.0,1.0
0,0.378,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7158003,13090.0,0.0,-0.0,1.0
0,0.72,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7238007,13091.0,0.0,-0.0,1.0
0,0.636,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.731801,13092.0,0.0,-0.0,1.0
0,0.459,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7398012,13093.0,0.0,-0.0,1.0
0,0.302,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7478015,13094.0,0.0,-0.0,1.0
0,0.352,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.755802,13095.0,0.0,-0.0,1.0
0,0.142,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.763802,13096.0,0.0,-0.0,1.0
0,0.557,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7718024,13097.0,0.0,-0.0,1.0
0,0.59,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7798028,13098.0,0.0,-0.0,1.0
0,0.37,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.787803,13099.0,0.0,-0.0,1.0
0,0.969,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.7958033,13100.0,0.0,-0.0,1.0
0,0.553,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8038037,13101.0,0.0,-0.0,1.0
0,0.405,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8118038,13102.0,0.0,-0.0,1.0
0,0.826,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8198042,13103.0,0.0,-0.0,1.0
0,0.162,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8278046,13104.0,0.0,-0.0,1.0
0,0.414,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8358047,13105.0,0.0,-0.0,1.0
0,0.651,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.843805,13106.0,0.0,-0.0,1.0
0,0.438,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8518052,13107.0,0.0,-0.0,1.0
0,0.061,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8598056,13108.0,0.0,-0.0,1.0
0,0.026,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.867806,13109.0,0.0,-0.0,1.0
0,0.172,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.875806,13110.0,0.0,-0.0,1.0
0,0.514,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8838065,13111.0,0.0,-0.0,1.0
0,0.002,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.8918068,13112.0,0.0,-0.0,1.0
0,0.018,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.899807,13113.0,0.0,-0.0,1.0
0,0.069,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9078074,13114.0,0.0,-0.0,1.0
0,0.494,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9158077,13115.0,0.0,-0.0,1.0
0,0.448,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9238079,13116.0,0.0,-0.0,1.0
0,0.746,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9318082,13117.0,0.0,-0.0,1.0
0,0.722,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9398086,13118.0,-0.0,-0.0,1.0
0,0.494,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9478087,13119.0,-0.0,-0.0,1.0
0,0.29,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.955809,13120.0,-0.0,-0.0,1.0
0,0.485,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9638095,13121.0,-0.0,-0.0,1.0
0,0.662,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9718096,13122.0,-0.0,-0.0,1.0
0,0.75,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.97981,13123.0,-0.0,-0.0,1.0
0,0.391,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9878104,13124.0,-0.0,0.0,1.0
0,0.377,0,25,"Wednesday, January 08, 2020 01:56:47",1578520607.9958105,13125.0,-0.0,0.0,1.0
0,0.129,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.003811,13126.0,-0.0,0.0,1.0
0,0.794,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.011811,13127.0,-0.0,0.0,1.0
0,0.012,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0198114,13128.0,-0.0,0.0,1.0
0,0.515,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0278118,13129.0,0.0,0.0,1.0
0,0.752,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.035812,13130.0,0.0,0.0,1.0
0,0.402,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0438123,13131.0,0.0,0.0,1.0
0,0.793,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0518126,13132.0,0.0,0.0,1.0
0,0.797,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0598128,13133.0,0.0,0.0,1.0
0,0.5,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0678132,13134.0,0.0,0.0,1.0
0,0.461,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0758135,13135.0,0.0,0.0,1.0
0,0.106,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0838137,13136.0,0.0,0.0,1.0
0,0.635,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.091814,13137.0,0.0,0.0,1.0
0,0.608,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.0998144,13138.0,0.0,0.0,1.0
0,0.473,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1078146,13139.0,0.0,0.0,1.0
0,0.428,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.115815,13140.0,0.0,0.0,1.0
0,0.674,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1238153,13141.0,0.0,0.0,1.0
0,0.436,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1318154,13142.0,0.0,0.0,1.0
0,0.397,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1398158,13143.0,0.0,0.0,1.0
0,0.263,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1478162,13144.0,0.0,0.0,1.0
0,0.485,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1558163,13145.0,0.0,0.0,1.0
0,0.602,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1638167,13146.0,0.0,0.0,1.0
0,0.119,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1718168,13147.0,0.0,0.0,1.0
0,0.648,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1798172,13148.0,0.0,0.0,1.0
0,0.276,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1878176,13149.0,0.0,0.0,1.0
0,0.657,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.1958177,13150.0,-0.0,0.0,1.0
0,0.15,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.203818,13151.0,-0.0,0.0,1.0
0,0.611,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2118185,13152.0,-0.0,0.0,1.0
0,0.196,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2198186,13153.0,-0.0,0.0,1.0
0,0.786,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.227819,13154.0,-0.0,0.0,1.0
0,0.543,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2358193,13155.0,-0.0,0.0,1.0
0,0.563,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2438195,13156.0,-0.0,0.0,1.0
0,0.682,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2518198,13157.0,-0.0,0.0,1.0
0,0.712,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2598202,13158.0,-0.0,0.0,1.0
0,0.705,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2678204,13159.0,-0.0,0.0,1.0
0,0.462,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2758207,13160.0,-0.0,0.0,1.0
0,0.208,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.283821,13161.0,-0.0,0.0,1.0
0,0.28,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2918212,13162.0,0.0,0.0,1.0
0,0.417,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.2998216,13163.0,0.0,0.0,1.0
0,0.168,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.307822,13164.0,0.0,0.0,1.0
0,0.007,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3158221,13165.0,0.0,-0.0,1.0
0,0.294,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3238225,13166.0,0.0,0.0,1.0
0,0.422,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3318226,13167.0,0.0,0.0,1.0
0,0.644,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.339823,13168.0,0.0,0.0,1.0
0,0.113,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3478234,13169.0,-0.0,0.0,1.0
0,0.025,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3558235,13170.0,-0.0,0.0,1.0
0,0.246,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.363824,13171.0,-0.0,0.0,1.0
0,0.678,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3718243,13172.0,-0.0,-0.0,1.0
0,0.121,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3798244,13173.0,0.0,-0.0,1.0
0,0.086,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3878248,13174.0,-0.0,-0.0,1.0
0,0.265,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.3958251,13175.0,-0.0,-0.0,1.0
0,0.616,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4038253,13176.0,-0.0,-0.0,1.0
0,0.14,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4118257,13177.0,-0.0,0.0,1.0
0,0.33,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.419826,13178.0,-0.0,0.0,1.0
0,0.765,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4278262,13179.0,-0.0,0.0,1.0
0,0.747,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4358265,13180.0,-0.0,0.0,1.0
0,0.701,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.443827,13181.0,-0.0,0.0,1.0
0,0.262,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.451827,13182.0,-0.0,0.0,1.0
0,0.126,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4598274,13183.0,-0.0,0.0,1.0
0,0.173,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4678278,13184.0,-0.0,0.0,1.0
0,0.636,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.475828,13185.0,-0.0,0.0,1.0
0,0.824,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4838283,13186.0,-0.0,0.0,1.0
0,0.046,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4918284,13187.0,-0.001,0.0,1.0
0,0.6,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.4998288,13188.0,-0.001,0.0,1.0
0,0.59,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5078292,13189.0,-0.001,0.0,1.0
0,0.066,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5158293,13190.0,-0.001,-0.0,1.0
0,0.615,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5238297,13191.0,-0.001,-0.0,1.0
0,0.454,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.53183,13192.0,-0.001,-0.0,1.0
0,0.003,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5398302,13193.0,-0.001,-0.0,1.0
0,0.502,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5478306,13194.0,-0.001,-0.0,1.0
0,0.272,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.555831,13195.0,-0.001,-0.0,1.0
0,0.385,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.563831,13196.0,-0.001,-0.0,1.0
0,0.488,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5718315,13197.0,-0.001,-0.0,1.0
0,0.364,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5798318,13198.0,-0.001,-0.0,1.0
0,0.384,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.587832,13199.0,-0.001,-0.0,1.0
0,0.018,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.5958323,13200.0,-0.001,-0.0,1.0
0,0.394,0,25,"Wednesday, January 08, 2020 01:56:48",1578520608.6038327,13201.0,-0.001,-0.0,1.0
