,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.991,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5197134,18820.0,-0.066,0.021,0.998
0,0.238,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5277116,18821.0,-0.066,0.021,0.998
0,0.313,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.53571,18822.0,-0.066,0.021,0.998
0,0.146,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5437083,18823.0,-0.066,0.021,0.998
0,0.19,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5517066,18824.0,-0.066,0.021,0.998
0,0.017,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5597048,18825.0,-0.066,0.021,0.998
0,0.093,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5677032,18826.0,-0.066,0.021,0.998
0,0.015,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5757015,18827.0,-0.066,0.021,0.998
0,0.56,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5836997,18828.0,-0.066,0.021,0.998
0,0.014,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.591698,18829.0,-0.066,0.021,0.998
0,0.646,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.5996964,18830.0,-0.066,0.021,0.998
0,0.732,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6076946,18831.0,-0.066,0.021,0.998
0,0.242,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6156929,18832.0,-0.066,0.021,0.998
0,0.092,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.623691,18833.0,-0.066,0.021,0.998
0,0.12,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6316895,18834.0,-0.066,0.021,0.998
0,0.467,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6396878,18835.0,-0.066,0.021,0.998
0,0.307,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.647686,18836.0,-0.066,0.021,0.998
0,0.308,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6556842,18837.0,-0.066,0.021,0.998
0,0.197,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6636827,18838.0,-0.066,0.021,0.998
0,0.398,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.671681,18839.0,-0.066,0.021,0.998
0,0.168,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6796792,18840.0,-0.066,0.021,0.998
0,0.132,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6876774,18841.0,-0.066,0.021,0.998
0,0.089,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.6956756,18842.0,-0.066,0.021,0.998
0,0.006,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.703674,18843.0,-0.066,0.021,0.998
0,0.047,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7116723,18844.0,-0.066,0.021,0.998
0,0.286,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7196705,18845.0,-0.066,0.021,0.998
0,0.53,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7276688,18846.0,-0.066,0.021,0.998
0,0.225,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7356672,18847.0,-0.066,0.021,0.998
0,0.769,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7436655,18848.0,-0.066,0.021,0.998
0,0.007,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7516637,18849.0,-0.066,0.021,0.998
0,0.467,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.759662,18850.0,-0.066,0.021,0.998
0,0.294,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7676604,18851.0,-0.066,0.021,0.998
0,0.007,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7756586,18852.0,-0.066,0.021,0.998
0,0.399,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7836568,18853.0,-0.066,0.021,0.998
0,0.168,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.791655,18854.0,-0.066,0.021,0.998
0,0.538,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.7996535,18855.0,-0.066,0.021,0.998
0,0.153,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.8076518,18856.0,-0.066,0.021,0.998
0,0.249,0,34,"Wednesday, January 08, 2020 10:27:33",1578508053.81565,18857.0,-0.066,0.021,0.998
