,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.999,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7257137,6094.0,0.066,0.021,0.998
0,0.981,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7337108,6095.0,0.066,0.021,0.998
0,0.974,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7417076,6096.0,0.066,0.021,0.998
0,0.877,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7497046,6097.0,0.066,0.021,0.998
0,0.965,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7577016,6098.0,0.066,0.021,0.998
0,0.986,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7656987,6099.0,0.066,0.021,0.998
0,0.967,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7736957,6100.0,0.066,0.021,0.998
0,0.873,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7816927,6101.0,0.066,0.021,0.998
0,0.933,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7896898,6102.0,0.066,0.021,0.998
0,0.99,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.7976866,6103.0,0.066,0.021,0.998
0,0.969,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8056836,6104.0,0.066,0.021,0.998
0,0.976,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8136806,6105.0,0.066,0.021,0.998
0,0.922,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8216777,6106.0,0.066,0.021,0.998
0,0.931,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8296747,6107.0,0.066,0.021,0.998
0,0.95,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8376718,6108.0,0.066,0.021,0.998
0,0.923,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8456686,6109.0,0.066,0.021,0.998
0,0.93,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8536656,6110.0,0.066,0.021,0.998
0,0.935,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8616626,6111.0,0.066,0.021,0.998
0,0.923,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8696597,6112.0,0.066,0.021,0.998
0,0.974,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8776567,6113.0,0.066,0.021,0.998
0,0.938,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8856537,6114.0,0.066,0.021,0.998
0,0.927,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.8936508,6115.0,0.066,0.021,0.998
0,0.974,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9016476,6116.0,0.066,0.021,0.998
0,0.898,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9096446,6117.0,0.066,0.021,0.998
0,0.981,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9176416,6118.0,0.066,0.021,0.998
0,0.976,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9256387,6119.0,0.066,0.021,0.998
0,0.933,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9336357,6120.0,0.066,0.021,0.998
0,0.967,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9416327,6121.0,0.066,0.021,0.998
0,0.96,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9496295,6122.0,0.066,0.021,0.998
0,0.987,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9576266,6123.0,0.066,0.021,0.998
0,0.956,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9656236,6124.0,0.066,0.021,0.998
0,0.963,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9736207,6125.0,0.066,0.021,0.998
0,0.939,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9816177,6126.0,0.066,0.021,0.998
0,0.977,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9896147,6127.0,0.066,0.021,0.998
0,0.96,0,2,"Wednesday, January 08, 2020 10:25:51",1578551151.9976115,6128.0,0.066,0.021,0.998
0,0.911,0,2,"Wednesday, January 08, 2020 10:25:52",1578551152.0056086,6129.0,0.066,0.021,0.998
0,0.97,0,2,"Wednesday, January 08, 2020 10:25:52",1578551152.0136056,6130.0,0.066,0.021,0.998
0,0.969,0,2,"Wednesday, January 08, 2020 10:25:52",1578551152.0216026,6131.0,0.066,0.021,0.998
0,0.972,0,2,"Wednesday, January 08, 2020 10:25:52",1578551152.0295997,6132.0,0.066,0.021,0.998
