,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.723,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6166098,2328.0,-0.0,-0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6246102,2329.0,-0.0,-0.0,1.0
0,0.98,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6326103,2330.0,-0.0,-0.0,1.0
0,0.984,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6406107,2331.0,-0.0,-0.0,1.0
0,0.977,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6486108,2332.0,-0.0,-0.0,1.0
0,0.964,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6566112,2333.0,-0.0,0.0,1.0
0,0.97,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6646116,2334.0,-0.0,-0.0,1.0
0,0.974,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6726117,2335.0,-0.0,-0.0,1.0
0,0.973,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.680612,2336.0,-0.0,-0.0,1.0
0,0.982,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6886122,2337.0,-0.0,0.0,1.0
0,0.988,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.6966126,2338.0,-0.0,0.0,1.0
0,0.99,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7046127,2339.0,-0.0,0.0,1.0
0,0.987,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.712613,2340.0,-0.0,0.0,1.0
0,0.972,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7206132,2341.0,-0.0,0.0,1.0
0,0.989,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7286136,2342.0,-0.0,0.0,1.0
0,0.996,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7366138,2343.0,-0.0,0.0,1.0
0,0.978,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7446141,2344.0,-0.0,0.0,1.0
0,0.995,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7526143,2345.0,-0.0,0.0,1.0
0,0.978,0,2,"Wednesday, January 08, 2020 07:15:21",1578539721.7606146,2346.0,-0.0,0.0,1.0
