,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.998,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.5651956,2447.0,-0.0,0.0,1.0
0,0.974,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.5731945,2448.0,-0.0,0.0,1.0
0,0.985,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.5811932,2449.0,-0.0,0.0,1.0
0,0.969,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.5891922,2450.0,-0.0,0.0,1.0
0,0.972,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.5971909,2451.0,-0.0,0.0,1.0
0,0.99,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6051898,2452.0,-0.0,0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6131887,2453.0,-0.0,0.0,1.0
0,0.996,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6211874,2454.0,-0.0,0.0,1.0
0,0.983,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6291864,2455.0,-0.0,-0.0,1.0
0,0.984,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6371853,2456.0,-0.0,-0.0,1.0
0,0.985,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.645184,2457.0,-0.0,-0.0,1.0
0,0.987,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.653183,2458.0,-0.0,-0.0,1.0
0,0.958,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6611817,2459.0,-0.0,-0.0,1.0
0,0.879,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6691806,2460.0,-0.0,-0.0,1.0
0,0.983,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6771796,2461.0,-0.0,-0.0,1.0
0,0.977,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6851783,2462.0,-0.0,-0.0,1.0
0,0.941,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.6931772,2463.0,-0.0,0.0,1.0
0,0.957,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7011762,2464.0,-0.0,0.0,1.0
0,0.962,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7091749,2465.0,-0.0,0.0,1.0
0,0.976,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7171738,2466.0,-0.0,-0.0,1.0
0,0.985,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7251725,2467.0,-0.0,0.0,1.0
0,0.98,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7331715,2468.0,-0.0,-0.0,1.0
0,0.979,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7411704,2469.0,-0.0,-0.0,1.0
0,0.968,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.749169,2470.0,-0.0,0.0,1.0
0,0.993,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.757168,2471.0,-0.0,0.0,1.0
0,0.984,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7651668,2472.0,-0.0,0.0,1.0
0,0.984,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7731657,2473.0,-0.0,-0.0,1.0
0,0.993,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7811646,2474.0,-0.0,-0.0,1.0
0,0.994,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7891634,2475.0,-0.0,-0.0,1.0
0,0.975,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.7971623,2476.0,-0.0,-0.0,1.0
0,0.994,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8051612,2477.0,-0.0,-0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.81316,2478.0,-0.0,-0.0,1.0
0,0.991,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.821159,2479.0,-0.0,-0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8291576,2480.0,-0.0,0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8371565,2481.0,-0.0,0.0,1.0
0,0.993,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8451555,2482.0,-0.0,0.0,1.0
0,0.982,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8531542,2483.0,-0.0,0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8611531,2484.0,-0.0,0.0,1.0
0,0.977,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.869152,2485.0,-0.0,0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8771508,2486.0,-0.0,0.0,1.0
0,0.992,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8851497,2487.0,-0.0,0.0,1.0
0,0.982,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.8931484,2488.0,-0.0,0.0,1.0
0,0.981,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9011474,2489.0,-0.0,0.0,1.0
0,0.899,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9091463,2490.0,-0.0,0.0,1.0
0,0.982,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.917145,2491.0,-0.0,0.0,1.0
0,0.99,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.925144,2492.0,-0.0,0.0,1.0
0,0.996,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.933143,2493.0,-0.0,0.0,1.0
0,0.965,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9411416,2494.0,-0.0,0.0,1.0
0,0.993,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9491405,2495.0,-0.0,0.0,1.0
0,0.986,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9571393,2496.0,-0.0,0.0,1.0
0,0.989,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9651382,2497.0,-0.0,0.0,1.0
0,0.993,0,2,"Wednesday, January 08, 2020 07:20:22",1578540022.9731371,2498.0,-0.0,0.0,1.0
