,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.907,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0479982,7.0,0.066,0.021,0.998
0,0.067,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0559978,8.0,0.066,0.021,0.998
0,0.152,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0639975,9.0,0.066,0.021,0.998
0,0.716,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0719972,10.0,0.066,0.021,0.998
0,0.554,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0799968,11.0,0.066,0.021,0.998
0,0.53,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0879965,12.0,0.066,0.021,0.998
0,0.161,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.0959961,13.0,0.066,0.021,0.998
0,0.359,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1039958,14.0,0.066,0.021,0.998
0,0.144,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1119955,15.0,0.066,0.021,0.998
0,0.244,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.119995,16.0,0.066,0.021,0.998
0,0.069,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1279948,17.0,0.066,0.021,0.998
0,0.108,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1359944,18.0,0.066,0.021,0.998
0,0.295,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1439943,19.0,0.066,0.021,0.998
0,0.241,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.151994,20.0,0.066,0.021,0.998
0,0.079,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1599936,21.0,0.066,0.021,0.998
0,0.444,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1679933,22.0,0.066,0.021,0.998
0,0.236,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.175993,23.0,0.066,0.021,0.998
0,0.368,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1839926,24.0,0.066,0.021,0.998
0,0.208,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.1919923,25.0,0.066,0.021,0.998
0,0.163,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.199992,26.0,0.066,0.021,0.998
0,0.25,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2079916,27.0,0.066,0.021,0.998
0,0.279,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2159913,28.0,0.066,0.021,0.998
0,0.563,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.223991,29.0,0.066,0.021,0.998
0,0.257,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2319908,30.0,0.066,0.021,0.998
0,0.13,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2399905,31.0,0.066,0.021,0.998
0,0.405,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2479901,32.0,0.066,0.021,0.998
0,0.175,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2559898,33.0,0.066,0.021,0.998
0,0.013,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2639894,34.0,0.066,0.021,0.998
0,0.334,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.271989,35.0,0.066,0.021,0.998
0,0.101,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2799888,36.0,0.066,0.021,0.998
0,0.524,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.2879884,37.0,0.066,0.021,0.998
0,0.107,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.295988,38.0,0.066,0.021,0.998
0,0.173,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3039877,39.0,0.066,0.021,0.998
0,0.129,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3119874,40.0,0.066,0.021,0.998
0,0.463,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.319987,41.0,0.066,0.021,0.998
0,0.365,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.327987,42.0,0.066,0.021,0.998
0,0.131,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3359866,43.0,0.066,0.021,0.998
0,0.328,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3439863,44.0,0.066,0.021,0.998
0,0.13,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.351986,45.0,0.066,0.021,0.998
0,0.218,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3599856,46.0,0.066,0.021,0.998
0,0.185,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3679852,47.0,0.066,0.021,0.998
0,0.418,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.375985,48.0,0.066,0.021,0.998
0,0.22,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3839846,49.0,0.066,0.021,0.998
0,0.156,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.3919842,50.0,0.066,0.021,0.998
0,0.056,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.399984,51.0,0.066,0.021,0.998
0,0.315,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4079835,52.0,0.066,0.021,0.998
0,0.187,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4159832,53.0,0.066,0.021,0.998
0,0.237,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.423983,54.0,0.066,0.021,0.998
0,0.133,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4319828,55.0,0.066,0.021,0.998
0,0.616,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4399824,56.0,0.066,0.021,0.998
0,0.092,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.447982,57.0,0.066,0.021,0.998
0,0.064,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4559817,58.0,0.066,0.021,0.998
0,0.282,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4639814,59.0,0.066,0.021,0.998
0,0.142,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.471981,60.0,0.066,0.021,0.998
0,0.384,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4799807,61.0,0.066,0.021,0.998
0,0.222,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.4879804,62.0,0.066,0.021,0.998
0,0.413,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.49598,63.0,0.066,0.021,0.998
0,0.156,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5039797,64.0,0.066,0.021,0.998
0,0.429,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5119796,65.0,0.066,0.021,0.998
0,0.807,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5199792,66.0,0.066,0.021,0.998
0,0.454,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.527979,67.0,0.066,0.021,0.998
0,0.871,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5359786,68.0,0.066,0.021,0.998
0,0.452,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5439782,69.0,0.066,0.021,0.998
0,0.428,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5519779,70.0,0.066,0.021,0.998
0,0.464,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5599775,71.0,0.065,0.021,0.998
0,0.007,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5679772,72.0,0.065,0.021,0.998
0,0.18,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5759768,73.0,0.065,0.021,0.998
0,0.71,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5839765,74.0,0.065,0.021,0.998
0,0.435,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5919762,75.0,0.065,0.021,0.998
0,0.216,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.5999758,76.0,0.065,0.021,0.998
0,0.468,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6079757,77.0,0.065,0.021,0.998
0,0.344,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6159754,78.0,0.065,0.021,0.998
0,0.334,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.623975,79.0,0.065,0.021,0.998
0,0.012,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6319747,80.0,0.065,0.021,0.998
0,0.41,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6399744,81.0,0.065,0.021,0.998
0,0.72,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.647974,82.0,0.065,0.021,0.998
0,0.221,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6559737,83.0,0.065,0.021,0.998
0,0.407,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6639733,84.0,0.065,0.021,0.998
0,0.416,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.671973,85.0,0.065,0.021,0.998
0,0.485,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6799726,86.0,0.065,0.021,0.998
0,0.498,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6879723,87.0,0.065,0.021,0.998
0,0.32,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.6959722,88.0,0.065,0.021,0.998
0,0.65,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7039719,89.0,0.065,0.021,0.998
0,0.592,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7119715,90.0,0.065,0.021,0.998
0,0.456,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7199712,91.0,0.065,0.021,0.998
0,0.506,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7279708,92.0,0.065,0.021,0.998
0,0.284,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7359705,93.0,0.065,0.021,0.998
0,0.425,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7439702,94.0,0.065,0.021,0.998
0,0.752,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7519698,95.0,0.065,0.021,0.998
0,0.447,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7599695,96.0,0.065,0.021,0.998
0,0.514,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7679691,97.0,0.065,0.021,0.998
0,0.628,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7759688,98.0,0.065,0.021,0.998
0,0.6,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7839684,99.0,0.065,0.021,0.998
0,0.481,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.7919683,100.0,0.065,0.021,0.998
0,0.238,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.799968,101.0,0.065,0.021,0.998
0,0.378,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8079677,102.0,0.065,0.021,0.998
0,0.446,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8159673,103.0,0.065,0.021,0.998
0,0.262,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.823967,104.0,0.065,0.021,0.998
0,0.431,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8319666,105.0,0.065,0.021,0.998
0,0.518,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8399663,106.0,0.065,0.021,0.998
0,0.434,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.847966,107.0,0.065,0.021,0.998
0,0.738,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8559656,108.0,0.065,0.021,0.998
0,0.234,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8639653,109.0,0.065,0.021,0.998
0,0.501,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.871965,110.0,0.065,0.021,0.998
0,0.458,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8799648,111.0,0.064,0.021,0.998
0,0.734,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8879645,112.0,0.064,0.021,0.998
0,0.113,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.8959641,113.0,0.064,0.021,0.998
0,0.186,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.9039638,114.0,0.064,0.021,0.998
0,0.772,0,1,"Wednesday, January 08, 2020 04:40:03",1578487203.9119635,115.0,0.064,0.021,0.998
