,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.618,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.0609891,7136.0,0.106,-0.035,0.994
0,0.959,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.0689864,7137.0,0.106,-0.035,0.994
0,0.968,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.076984,7138.0,0.106,-0.035,0.994
0,0.932,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.0849812,7139.0,0.106,-0.035,0.994
0,0.959,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.0929785,7140.0,0.106,-0.035,0.994
0,0.889,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1009758,7141.0,0.106,-0.035,0.994
0,0.88,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1089733,7142.0,0.106,-0.035,0.994
0,0.952,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1169705,7143.0,0.106,-0.035,0.994
0,0.836,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1249678,7144.0,0.106,-0.035,0.994
0,0.941,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.132965,7145.0,0.106,-0.035,0.994
0,0.972,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1409626,7146.0,0.106,-0.035,0.994
0,0.895,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1489599,7147.0,0.106,-0.035,0.994
0,0.931,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1569571,7148.0,0.106,-0.035,0.994
0,0.72,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1649544,7149.0,0.106,-0.035,0.994
0,0.664,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.172952,7150.0,0.106,-0.035,0.994
0,0.875,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1809492,7151.0,0.106,-0.035,0.994
0,0.956,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1889465,7152.0,0.106,-0.035,0.994
0,0.948,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.1969438,7153.0,0.106,-0.035,0.994
0,0.909,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2049413,7154.0,0.106,-0.035,0.994
0,0.701,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2129385,7155.0,0.106,-0.035,0.994
0,0.838,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2209358,7156.0,0.106,-0.035,0.994
0,0.935,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.228933,7157.0,0.106,-0.035,0.994
0,0.851,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2369306,7158.0,0.106,-0.035,0.994
0,0.884,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.244928,7159.0,0.106,-0.035,0.994
0,0.94,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2529252,7160.0,0.106,-0.035,0.994
0,0.981,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2609224,7161.0,0.106,-0.035,0.994
0,0.953,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.26892,7162.0,0.106,-0.035,0.994
0,0.983,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2769172,7163.0,0.106,-0.035,0.994
0,0.811,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2849145,7164.0,0.106,-0.034,0.994
0,0.925,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.2929118,7165.0,0.106,-0.034,0.994
0,0.942,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3009093,7166.0,0.106,-0.034,0.994
0,0.949,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3089066,7167.0,0.106,-0.034,0.994
0,0.992,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3169038,7168.0,0.106,-0.034,0.994
0,0.991,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.324901,7169.0,0.106,-0.034,0.994
0,0.906,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3328986,7170.0,0.106,-0.034,0.994
0,0.92,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.340896,7171.0,0.106,-0.034,0.994
0,0.959,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3488932,7172.0,0.106,-0.034,0.994
0,0.912,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3568907,7173.0,0.106,-0.034,0.994
0,0.973,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.364888,7174.0,0.106,-0.034,0.994
0,0.883,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3728852,7175.0,0.106,-0.034,0.994
0,0.872,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.3808825,7176.0,0.106,-0.034,0.994
0,0.971,0,11,"Wednesday, January 08, 2020 07:36:00",1578497760.38888,7177.0,0.106,-0.034,0.994
