,Activity,Microphone Number,Source ID,Time,Time In Seconds,Timestamp,X,Y,Z
0,0.999,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.49565,1688.0,0.066,0.021,0.998
0,0.996,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5036497,1689.0,0.066,0.021,0.998
0,0.988,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5116496,1690.0,0.066,0.021,0.998
0,0.98,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5196495,1691.0,0.066,0.021,0.998
0,0.974,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5276492,1692.0,0.066,0.021,0.998
0,0.991,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.535649,1693.0,0.066,0.021,0.998
0,0.993,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5436487,1694.0,0.066,0.021,0.998
0,0.97,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5516486,1695.0,0.066,0.021,0.998
0,0.981,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5596483,1696.0,0.066,0.021,0.998
0,0.996,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5676482,1697.0,0.066,0.021,0.998
0,0.989,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.575648,1698.0,0.066,0.021,0.998
0,0.965,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5836477,1699.0,0.066,0.021,0.998
0,0.945,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5916476,1700.0,0.066,0.021,0.998
0,0.982,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.5996473,1701.0,0.066,0.021,0.998
0,0.985,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6076472,1702.0,0.066,0.021,0.998
0,0.987,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6156468,1703.0,0.066,0.021,0.998
0,0.997,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6236467,1704.0,0.066,0.021,0.998
0,0.984,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6316464,1705.0,0.066,0.021,0.998
0,0.988,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6396463,1706.0,0.066,0.021,0.998
0,0.995,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6476462,1707.0,0.066,0.021,0.998
0,0.991,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6556458,1708.0,0.066,0.021,0.998
0,0.991,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6636457,1709.0,0.066,0.021,0.998
0,0.985,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6716454,1710.0,0.066,0.021,0.998
0,0.995,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6796453,1711.0,0.066,0.021,0.998
0,0.993,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.687645,1712.0,0.066,0.021,0.998
0,0.996,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.6956449,1713.0,0.066,0.021,0.998
0,0.992,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7036448,1714.0,0.065,0.021,0.998
0,0.994,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7116444,1715.0,0.065,0.021,0.998
0,0.996,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7196443,1716.0,0.065,0.021,0.998
0,0.995,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.727644,1717.0,0.065,0.021,0.998
0,0.969,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7356439,1718.0,0.065,0.021,0.998
0,0.966,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7436435,1719.0,0.065,0.021,0.998
0,0.991,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7516434,1720.0,0.065,0.021,0.998
0,0.996,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.759643,1721.0,0.065,0.021,0.998
0,0.988,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.767643,1722.0,0.065,0.021,0.998
0,0.99,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7756429,1723.0,0.065,0.021,0.998
0,0.992,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7836425,1724.0,0.065,0.021,0.998
0,0.991,0,2,"Wednesday, January 08, 2020 11:30:16",1578555016.7916424,1725.0,0.065,0.021,0.998
